target,regressor,total_pnl,mse,score
25,30,149.26415910613278,9.843142083129674e-05,-0.46589206790373827
25,31,181.26887548267118,9.926423830489976e-05,-0.3573214523697785
25,32,190.96167280783348,9.710539970073436e-05,-0.3244164118397155
25,33,10.647169379452583,9.924201068428162e-05,-0.9347393611024821
25,34,340.0717927984072,9.851293024388135e-05,0.18319111554130907
25,35,37.99678265966073,0.00010075121682846752,-0.842411943487489
25,36,130.61135205105188,9.866709014986863e-05,-0.5291129297545716
25,37,210.74231133583064,0.00010047635007193785,-0.2572307410792104
25,38,177.89684452952932,9.856039308940999e-05,-0.3687661961356695
25,39,241.03377835044927,9.752644937266866e-05,-0.15425467193205877
25,40,16.13378477964178,9.905282458125721e-05,-0.9162245110101127
25,41,-1.1962055695631992,9.936073228584375e-05,-0.9746934623355844
25,42,58.73462744985102,9.848349373595364e-05,-0.7723465532862869
25,43,67.60923458641878,9.859915003059505e-05,-0.742347250803184
25,44,176.61807321574676,0.0001010856115841245,-0.37310602155050165
25,45,72.8120542870227,9.914090983840776e-05,-0.7247556067182712
25,46,106.59067415786353,0.00010093592520607738,-0.6104671663647635
25,47,200.88664465619982,0.00010020265377276967,-0.2907116704574353
25,48,65.56973776398397,9.891660971673535e-05,-0.7492422835937896
25,49,-25.97411874835798,9.967435887350965e-05,-1.058229988642309
26,0,-354.38653585842474,7.933089451194827e-05,-2.05005417540754
26,1,-258.5860661351218,7.922029898061829e-05,-1.7305474206378193
26,2,-241.01641071018696,7.957179978866456e-05,-1.6718199580719855
26,3,48.68257558447395,7.76691353129503e-05,-0.6976763405117907
26,4,-74.1742688577536,7.740081665344914e-05,-1.1121340921433862
26,5,-122.79227436135837,7.872166303162934e-05,-1.2756020890741597
26,6,-190.2824723119234,7.998910796211457e-05,-1.5020129259718251
26,7,-158.54747542701324,7.793696016994954e-05,-1.3956248237484914
26,8,-121.17118796894327,7.883236671249855e-05,-1.2701564904014475
26,9,25.029808418943688,7.98281753200913e-05,-0.7776227644769986
26,10,-195.30879859950807,7.860775545202868e-05,-1.5188510846817431
26,11,29.44537198699136,7.585880130411345e-05,-0.762703726907942
26,12,132.0619621454018,7.813232027253042e-05,-0.4152655575956426
26,13,-439.24564780138775,7.986921660590834e-05,-2.3320609902012404
26,14,-230.0483270256692,7.939940418061368e-05,-1.6351381349417853
26,15,-84.78340599572394,7.811321773072534e-05,-1.1478314323832883
26,16,-419.9064181383788,8.112659786763274e-05,-2.267876030295958
26,17,-283.44297981856175,7.952483252168717e-05,-1.8135639592179196
26,18,-115.3340490326531,7.869244387843582e-05,-1.2505453714143047
26,19,-180.44812143871889,7.870807233861851e-05,-1.4690583860945807
26,20,-222.68475091155676,7.94209263530768e-05,-1.6105024665722611
26,21,-60.31472803757135,7.766589440305448e-05,-1.0654777417489036
26,22,-188.06330138706875,7.973131383601325e-05,-1.4945776698120214
26,23,-201.1268648035657,7.977065149769004e-05,-1.5383374511637369
26,24,-98.5289080936573,7.653028492338843e-05,-1.194060083654457
26,25,-62.50378146284515,7.894324878204764e-05,-1.0728485750257366
26,27,-250.89176564932535,7.974478317320036e-05,-1.7048337972663692
26,28,-208.19971789216595,7.833676819334031e-05,-1.5620205094137547
26,29,-103.69446208670101,7.84992163528729e-05,-1.211426418663819
26,30,-38.39192258376886,7.740630217152167e-05,-0.9916262131787775
26,31,78.2521787746314,7.594194867148063e-05,-0.5976274518170992
26,32,-89.26869920280913,7.893921068885589e-05,-1.1629190082851004
26,33,-37.1326909101012,7.818832089139725e-05,-0.9873823215888277
26,34,199.0969440098545,7.690549569541411e-05,-0.18754520201076785
26,35,-126.41499759422338,7.835729037696567e-05,-1.2877704033846564
26,36,-204.23996258727357,7.913930194699726e-05,-1.5487622915496193
26,37,-339.77697530212396,7.919503326770065e-05,-2.0014072752391296
26,38,-15.059571570164652,7.727018018799256e-05,-0.912957300839179
26,39,-52.81388134107081,7.759809329824956e-05,-1.0402166483895248
26,40,-174.4699516437994,7.890938766294909e-05,-1.4490195993735635
26,41,-258.7610588613702,7.962094286615906e-05,-1.7311321397378072
26,42,-324.9190527996348,7.9490303513894e-05,-1.9519045977578062
26,43,-313.1513212763273,7.930167595807786e-05,-1.912677047590087
26,44,-16.283653718447137,7.746838892226502e-05,-0.9170862686676662
26,45,-95.04653403843122,7.839841880816549e-05,-1.1823505511422128
26,46,-183.2813357054938,7.719475288088138e-05,-1.4785536741438357
26,47,-93.65058551151498,7.864829777527239e-05,-1.17765621000615
26,48,-192.58938536061981,7.92171979285019e-05,-1.5097414781063265
26,49,-56.40839371435112,7.784662225484783e-05,-1.0523230406877577
27,0,-339.95995723556564,0.00017878130457723112,-2.4285829194994806
27,1,-62.30563982305486,0.00017687474756207034,-1.4981221335460153
27,2,18.971483918809948,0.00017663461699556326,-1.2244757055059996
27,3,-186.37908321186904,0.0001785935406964949,-1.9147432005583864
27,4,4.651715371955556,0.00017574997754660185,-1.2727299111046604
27,5,142.63008597257135,0.00017352644792916134,-0.8070273866902273
27,6,-90.2341926093703,0.00017629617395925582,-1.5920195416723453
27,7,-99.51513991124733,0.00017709216186404653,-1.623207536017187
27,8,-32.39800011535694,0.00017945506747188913,-1.3974953273579178
27,9,292.72146880599905,0.0001753546896771793,-0.29853556852823504
27,10,0.9793751783903444,0.00017806189051491488,-1.2851019294033494
27,11,157.82255380934572,0.00017490130206996134,-0.7556477159458472
27,12,-77.98297857950377,0.00017573334998514071,-1.5508386438037338
27,13,114.72485160657968,0.0001768201320564414,-0.9013476220871632
27,14,88.68899158239833,0.00017592261466018529,-0.9892875700932748
27,15,229.47211112910404,0.00017541789692223782,-0.5130601613356123
27,16,-429.8826245546618,0.0001821479728555808,-2.728480417545824
27,17,110.8901136491366,0.0001770965099718654,-0.9143037558960339
27,18,99.83614238758415,0.00017109275530923242,-0.9516437218078162
27,19,-157.16463534242024,0.00017707815823718402,-1.816766243318295
27,20,-193.26908390498846,0.00017951329806666026,-1.9378394413761453
27,21,205.43009539108215,0.00017453712373043703,-0.5945110368032294
27,22,280.721022229092,0.00017838156545544213,-0.33926515181780104
27,23,-131.68588841565406,0.00017682676949379108,-1.7312569128203932
27,24,3.6829462516404403,0.00017770351490754537,-1.2759937836361028
27,25,95.2405864421419,0.0001754973852837092,-0.967164203982607
27,26,90.5432190434027,0.00017565723234466186,-0.9830266142081485
27,28,121.44036127020263,0.00017807033418587405,-0.8786553307549076
27,29,-313.529062794477,0.0001781802370780894,-2.3402993813163366
27,30,84.43790944495453,0.00017961522180079444,-1.0036405687113357
27,31,-241.41799464334485,0.0001776480443873882,-2.0991255250093017
27,32,-120.8173363909886,0.00018069014879026633,-1.6947636683865295
27,33,-202.9717365674415,0.00017945073107806912,-1.9703570512346849
27,34,-94.22075114808334,0.00017683978171276652,-1.6054170233754232
27,35,48.67743287891394,0.0001779958262875801,-1.1243164561519319
27,36,-327.61430189295834,0.0001803115037610187,-2.387354016426892
27,37,-113.96676721345219,0.00017766199680066666,-1.6717562696522292
27,38,264.13291668799513,0.0001766715504234773,-0.3955441750582066
27,39,-332.5511520621917,0.0001809788174023468,-2.403842465049837
27,40,-68.39228361842503,0.00017569281446238393,-1.5185915903781337
27,41,-378.4374550251862,0.0001812299692252623,-2.5569946107958788
27,42,-28.00102869262618,0.00017567882329108772,-1.38269474722397
27,43,155.76178610423938,0.0001749406504750273,-0.7626182547011394
27,44,-106.23247840462125,0.00017864952347406018,-1.645776002728424
27,45,-94.5289265466082,0.00017871504744160024,-1.6064526393696426
27,46,99.31480884821801,0.0001740206344938906,-0.953404504812827
27,47,-26.41374245721283,0.00017944338504175631,-1.377351391230705
27,48,98.36786541016855,0.00017754555187111538,-0.9566027069904559
27,49,-62.79716020946861,0.00017816061300490396,-1.499775242739275
28,0,254.27359334322853,0.00015469521323295792,-0.3520607653238642
28,1,164.13605775787045,0.00015368210441292116,-0.6575484244700922
28,2,157.29292382134372,0.00015070646385131005,-0.680709457573778
28,3,182.3349889867194,0.00015390925676717608,-0.595931552680549
28,4,-82.04639960142605,0.0001550890788256671,-1.4880162633412346
28,5,286.6724570775297,0.0001533947732636957,-0.24206939132509242
28,6,125.50727813486621,0.00015514604950599365,-0.788232464569033
28,7,195.1183335415182,0.00015161499753393333,-0.5526318389818966
28,8,33.817005848546984,0.00015536778849155797,-1.0978685308601515
28,9,131.24310111795066,0.00015136398479432427,-0.7688365910143093
28,10,197.89073518757573,0.00015454765170593926,-0.5432391378704046
28,11,91.77654437120343,0.00015554600498272078,-0.9022317473310912
28,12,90.22754578667754,0.0001560903743962761,-0.9074643205206006
28,13,158.06033989122818,0.00015491684317654066,-0.6781123066695589
28,14,244.13919233908229,0.00015489092390325984,-0.3864457870845809
28,15,39.20127281538271,0.0001538119615875047,-1.0797076655530202
28,16,86.96072252493367,0.00015209568633945945,-0.9184990324272413
28,17,59.32112380756823,0.0001562968936899649,-1.0118204837762947
28,18,124.24074604247481,0.00015396882766996822,-0.7925148690629257
28,19,266.6391447574028,0.00015263749368647122,-0.3100925092560952
28,20,7.913054341762434,0.00015440665662243123,-1.1852035160524463
28,21,92.01388038877663,0.00015471421631415338,-0.9014299978760469
28,22,24.06814398592393,0.0001539599705834177,-1.130744083732535
28,23,149.22577294300066,0.00015483019763778527,-0.7080076116609758
28,24,273.64622558100916,0.00015460369198488377,-0.28630429060978724
28,25,-33.202545593724224,0.00015565594616572564,-1.3236962070655505
28,26,12.986561881221935,0.00015453256032817107,-1.1681031437880667
28,27,179.19364341325735,0.00015326900300551314,-0.6065695584306423
28,29,345.74452435624136,0.0001530272487748342,-0.04126812864156992
28,30,263.0843641061794,0.0001556121968035336,-0.3221587949682515
28,31,85.95278458351963,0.00015590165889154398,-0.9219034550969757
28,32,-54.1583529976627,0.00016087165118426895,-1.394222702742172
28,33,-92.89822216138202,0.00015608761757878427,-1.5244937734570714
28,34,99.43573791966445,0.00015397004564302505,-0.8763554185483436
28,35,7.640571040673359,0.00015594160221958295,-1.1861218593842353
28,36,316.50798002711366,0.00015324046044058764,-0.14069223910201778
28,37,-93.41862293589973,0.00015466751109978905,-1.5262427830770737
28,38,180.44144657195744,0.00015506976876486416,-0.6023440480641082
28,39,302.7647490516602,0.0001505772590875502,-0.18740042722374484
28,40,-1.4311960863569397,0.00015741616891856274,-1.2166922527566535
28,41,288.1954219630961,0.0001537365141635488,-0.2368966067735192
28,42,49.21974293696259,0.00015383580564994108,-1.0459086699629343
28,43,-21.56700015612874,0.00015269802736839143,-1.2845193017266059
28,44,37.88652319968057,0.000154697084248132,-1.0841425001267377
28,45,65.77609097516945,0.00015629602149475524,-0.9900325236481421
28,46,140.03404239717935,0.00015408483334246602,-0.7391037523578137
28,47,-14.187640560580757,0.00015609919840713237,-1.2596664572778002
28,48,10.803894578932116,0.00015400915345952735,-1.1754601672099985
28,49,36.06603585086587,0.00015555577419646267,-1.0902829928807
29,0,-384.72893934605275,0.00019989122282585605,-2.654017001695812
29,1,-390.4769277285258,0.00019860614995951102,-2.67319223826099
29,2,75.92165266507641,0.00019427641723520397,-1.1084152839885792
29,3,-408.1101731491917,0.00019752493665858425,-2.731999487421211
29,4,-215.47087953571625,0.00019995810004350194,-2.0881482608295836
29,5,-421.6396683037264,0.00019807928882374198,-2.777103149335815
29,6,-585.0291300038068,0.00019764657169311033,-3.3205956103300323
29,7,-139.33009691817648,0.00019817094828845097,-1.8328206483285836
29,8,-249.05967434549495,0.0001986885000553893,-2.2006316091459737
29,9,-578.9816036079078,0.0001983397076868296,-3.300519113954746
29,10,-555.7493621528307,0.0002013844012622917,-3.2233645160566287
29,11,-470.56845376276965,0.00019840812600386602,-2.940091468547192
29,12,-335.2490094861538,0.00019984100109145567,-2.488839211024487
29,13,-548.9368394286045,0.00020090290283321147,-3.200731460359952
29,14,-417.11974801513804,0.00019872034020569716,-2.762036653083667
29,15,-366.217485729821,0.00019657630500263806,-2.592244351834548
29,16,-471.8443847357564,0.0001987623896245367,-2.9443391007311117
29,17,-570.251624400275,0.0002040692749808632,-3.2715320367274323
29,18,-364.67360241886564,0.0001930141851642067,-2.587091136448109
29,19,-126.9951674826072,0.00019869248900718537,-1.791412154866861
29,20,-175.72538113416414,0.00019979634180659553,-1.9549268750252737
29,21,-585.3789613613618,0.00020021469631033124,-3.3217568818478176
29,22,-432.66407208913483,0.0001984723185197358,-2.81384427856928
29,23,-555.381419477335,0.00019884192879485524,-3.2221422095459546
29,24,-323.29615520426313,0.0001997670346475194,-2.4489068618686147
29,25,-467.2336650510657,0.00019807075838469104,-2.9289891653436513
29,26,-306.32606341998667,0.00019879861167158502,-2.392192522798978
29,27,-434.36232666682764,0.00020267866941525153,-2.8195031693738115
29,28,-459.4711728516148,0.00019854607814910217,-2.90314240116075
29,30,-370.40210409848515,0.00019876262824182603,-2.606210891109912
29,31,-417.17634689317873,0.00019818037484133948,-2.762225327690707
29,32,-226.50765818854353,0.00020098829169730296,-2.125118887823978
29,33,-205.5210034713382,0.00019669604348630245,-2.054809888283972
29,34,-316.4764074678403,0.00019936177421095756,-2.426118009376273
29,35,-288.50191881413866,0.00019623451026715567,-2.3325982910401604
29,36,-517.3819968964858,0.00019692434234594861,-3.095847049571417
29,37,-420.23123942081986,0.00020084550830322664,-2.7724085386326234
29,38,-456.2810690613527,0.0002012657847272788,-2.892518861350434
29,39,-373.7859020693014,0.00020063506029937783,-2.617503559601378
29,40,-304.08763248297606,0.00020196021074854407,-2.3847098706171543
29,41,-431.9182581310386,0.00020201969893866167,-2.811359016108464
29,42,-344.11513571452423,0.00019993578225780808,-2.518451717661805
29,43,-384.6549837421357,0.00019783284627413364,-2.653770268631204
29,44,-521.42854107984,0.0002017635089907328,-3.109301915523302
29,45,-474.6002116532035,0.0002001324164669338,-2.953512911171485
29,46,-421.5053828861589,0.00019907329340433433,-2.776655552896149
29,47,-218.7553873207611,0.00020135022732594186,-2.099151644216593
29,48,-441.2395024700304,0.00019535653503466947,-2.8424167101554456
29,49,-42.951240147187704,0.00019386757854557356,-1.5089416452724063
30,0,-156.74395497207811,7.320417460347045e-05,-1.3568939525241692
30,1,-221.512484423786,7.530857170465096e-05,-1.5738857044791257
30,2,-371.40227652609434,7.493054094045662e-05,-2.073869497997834
30,3,-188.29040654774698,7.361211699272951e-05,-1.4626539794957683
30,4,-207.09350001889524,7.433689502031466e-05,-1.5256275044516125
30,5,-160.60919364181396,7.29494636371709e-05,-1.3698594831831676
30,6,-84.80385644252159,7.351619825702696e-05,-1.1152089878275573
30,7,-53.59881923462926,7.342359098949418e-05,-1.0101564474772546
30,8,-12.931176623497404,7.381847387951671e-05,-0.8730492670986253
30,9,-64.45704275560153,7.462865178179929e-05,-1.0467259242700881
30,10,1.8607013973600415,7.274385478403804e-05,-0.8231240123716095
30,11,-214.1106112141554,7.289663370002332e-05,-1.5491162569861114
30,12,-225.65432217435412,7.357594513759446e-05,-1.5877426051626342
30,13,-68.34233188474867,7.33615409473709e-05,-1.0598073243192847
30,14,-118.31826380889734,7.307655394562891e-05,-1.2278889527814494
30,15,-51.14037241097745,7.344540927265179e-05,-1.001874406459694
30,16,-83.13552235966613,7.247514250218685e-05,-1.1095958430458726
30,17,-137.70004794097642,7.337032400227382e-05,-1.2929836353864252
30,18,-162.9844354385523,7.319437479892756e-05,-1.377825973893942
30,19,-77.57089212302888,7.234043776663867e-05,-1.0908707983458492
30,20,-138.3800519605667,7.315714667030594e-05,-1.2952665381058817
30,21,-162.0209679223626,7.359854646970076e-05,-1.3745946245232017
30,22,80.6335171897695,7.320608615059156e-05,-0.556748435344262
30,23,-265.8341061263801,7.372215684045322e-05,-1.7220468755994331
30,24,-175.33313614615574,7.314156916944012e-05,-1.4192308292842353
30,25,-186.03489708711933,7.441211676161968e-05,-1.4550968224877399
30,26,23.502438195459305,7.336191510397127e-05,-0.7500255117142036
30,27,-202.6669267131064,7.402604135804287e-05,-1.5108067628188313
30,28,-341.6590651527274,7.391597079072228e-05,-1.9748995654141925
30,29,-59.49252429801214,7.212678555033272e-05,-1.030007879055406
30,31,-81.03125091096362,7.284893569491107e-05,-1.1025154394098937
30,32,-274.12647218988656,7.375280605625411e-05,-1.7497374862899613
30,33,-136.3400043889918,7.450877263498786e-05,-1.2884175227104036
30,34,-245.26683758866457,7.41391494771889e-05,-1.6533264657986084
30,35,-150.28861470150187,7.37078575348418e-05,-1.3352356879164222
30,36,-185.76910417388908,7.328959584798073e-05,-1.4542062293556082
30,37,-152.09723804891146,7.322333654641397e-05,-1.3413043562720826
30,38,-146.17697945338287,7.397804888791286e-05,-1.3214378266963909
30,39,-56.878601458895105,7.276602978408264e-05,-1.021204133555194
30,40,-231.72520922563515,7.407740565737e-05,-1.6080491110417463
30,41,-390.45301667420705,7.454429340806786e-05,-2.1371967141419947
30,42,-111.04533840855612,7.350987965577935e-05,-1.2034493339019927
30,43,-240.42096302850123,7.332062214068277e-05,-1.6371268159267223
30,44,-108.45826945067657,7.456941290841366e-05,-1.1947541320204365
30,45,-166.0768711537842,7.41594516328397e-05,-1.3881967659904944
30,46,89.3840082143167,7.34024651376038e-05,-0.527105614336311
30,47,-161.19203329059607,7.399301059075591e-05,-1.3718143809128849
30,48,-278.8078929526524,7.588392457995088e-05,-1.7653659742942684
30,49,-281.8851499043206,7.42237782127699e-05,-1.7756374860748192
31,0,-118.10732767666119,7.13883029585638e-05,-1.2092321551611098
31,1,-259.37990813254464,7.075726945082347e-05,-1.6825230655926564
31,2,-179.27516807480038,7.044847313915515e-05,-1.4144959807052326
31,3,35.06466009413393,6.989196113063825e-05,-0.6929484751395836
31,4,56.7106806952772,6.921097223628777e-05,-0.6197245864016238
31,5,-155.35914250901703,7.081702101570072e-05,-1.3343015434283196
31,6,-136.32087068508437,7.163265784048027e-05,-1.2704063920028061
31,7,-92.87087213236133,7.137495035103966e-05,-1.1243939386271218
31,8,-234.48136463030596,7.097486967551539e-05,-1.5993089313623585
31,9,-41.650362759088495,7.071664673229088e-05,-0.9519327480645817
31,10,-338.8145577507892,7.242858289258938e-05,-1.9474273904807031
31,11,-252.72236839692124,7.090629274463757e-05,-1.6602811438296081
31,12,-104.45493091621529,7.07210469932543e-05,-1.1633474057590911
31,13,-234.4529750202808,7.04895745505087e-05,-1.5992140005130457
31,14,-112.58189157191866,6.972048951106703e-05,-1.1906646624839903
31,15,-225.7921718755532,7.195809740861877e-05,-1.5702482760040115
31,16,-336.73796850606783,7.079606425939313e-05,-1.9405134350296347
31,17,-262.81815075342166,7.07233584049268e-05,-1.6940073484339881
31,18,-293.92083604779845,7.096898347282263e-05,-1.7978206209833925
31,19,-304.0707620154192,7.142059056555106e-05,-1.831669488326145
31,20,-233.37187167992636,7.097216719255658e-05,-1.5955988602919442
31,21,-230.99628257361604,7.099541083013198e-05,-1.587654472961547
31,22,-141.8344091796285,7.041539296637508e-05,-1.2889157768634856
31,23,-234.104901919359,7.010056249749466e-05,-1.5980500840947856
31,24,-130.40180416987374,6.985212774949269e-05,-1.2505309306284549
31,25,-335.9087166765333,7.175783559798242e-05,-1.9377522919976151
31,26,-276.01665619840526,7.184704079116678e-05,-1.7380772164620926
31,27,-8.879940731086089,7.054005448533904e-05,-0.8414024868588362
31,28,-175.34893420310357,7.092239118263527e-05,-1.4013360975629512
31,29,-297.0207274508743,7.162214080956522e-05,-1.808159934183056
31,30,13.36967295023478,6.943228495164623e-05,-0.7662723166120103
31,32,-23.702317011491218,6.950315059844656e-05,-0.8914148822896173
31,33,-142.58826091311488,7.00217798917417e-05,-1.2914461895388962
31,34,38.909559691593216,6.904935812949022e-05,-0.679946782217928
31,35,-119.70705273629855,7.03262874129347e-05,-1.2146070286992425
31,36,-84.5869972300776,7.11285197427768e-05,-1.096526521882965
31,37,-243.03314149081626,7.13840090164216e-05,-1.6278997743202492
31,38,-156.698095812539,7.119377106857824e-05,-1.338793371753578
31,39,-214.32246229688485,6.963099133653318e-05,-1.531872256959911
31,40,-340.9499947441703,7.159305262515895e-05,-1.954536649420373
31,41,-334.643537910253,7.120448168565388e-05,-1.9335394666995585
31,42,-148.297564986071,7.076695551624244e-05,-1.3106077410669907
31,43,-244.46906650332772,7.133859027874666e-05,-1.632699454524753
31,44,-73.07434814546421,6.924030139243227e-05,-1.0577815270347284
31,45,8.557410930224457,6.801839557347232e-05,-0.7825277068229669
31,46,-273.00479987766977,7.123338661749525e-05,-1.7280227478185615
31,47,-274.23801770744996,6.993540006760398e-05,-1.7321397467931328
31,48,-326.087760689023,7.214547983173349e-05,-1.9050443465612794
31,49,-288.49184951150636,7.083975829621731e-05,-1.779709668462974
32,0,-162.94141758913563,0.00018829911855626507,-1.8893744050821488
32,1,52.982280476915406,0.00018864321776663182,-1.1630944241552719
32,2,-110.90671731755444,0.00018625020838178538,-1.7147086126333377
32,3,4.332028089837653,0.00018552945877426245,-1.3270759517956692
32,4,-2.7188992411041077,0.00018919485544264,-1.3508254367095724
32,5,102.92070472841277,0.00019129951752825378,-0.9945636870093164
32,6,23.169097160463433,0.00018402788124290432,-1.2636069644479921
32,7,44.60955478739071,0.00018510004606645287,-1.1913298901758655
32,8,-27.76332528012357,0.00018526113866888116,-1.4351482600192882
32,9,22.380592937704147,0.00018713549904911058,-1.2662643224226222
32,10,218.58100270551165,0.00018756553471493146,-0.6034277012698244
32,11,-166.89430546641256,0.00018476625884190944,-1.902633852056863
32,12,78.6030237424473,0.0001889384501114782,-1.076656542347288
32,13,-4.895275570704936,0.00018945227926939803,-1.358155233785127
32,14,-26.855785389317237,0.0001855106523479402,-1.4320935570357
32,15,-161.4590364586752,0.00018734871144355562,-1.884401612970567
32,16,1.3141537753752213,0.00018957529738972544,-1.3372415035962013
32,17,415.40139229219506,0.0001822565763063726,0.06479105043557554
32,18,-315.73972292824783,0.00018697030582634196,-2.400962119127014
32,19,142.10721030142324,0.00018510879236208994,-0.8621708935062118
32,20,79.77157045827121,0.00018484456135061606,-1.0727128437105733
32,21,-276.60363069162884,0.00019174001925245592,-2.270116367621419
32,22,166.61459728828146,0.0001880815971116461,-0.7793059775128481
32,23,-116.8987374190879,0.00018854406507791361,-1.7348337020676476
32,24,138.03435236255248,0.00018318130094415494,-0.8759372079288703
32,25,15.4293018173265,0.00018620249700356602,-1.2896887816846763
32,26,-58.590156975084696,0.00018599046965674988,-1.5388677111977975
32,27,-255.15569725373243,0.00018849308417549787,-2.1983537817346397
32,28,-294.4013021109653,0.00018621714916456335,-2.329636215288735
32,29,193.8166724803169,0.00018638206340439766,-0.6872701757995912
32,30,38.85131805898475,0.0001893896220277102,-1.2107450521362055
32,31,73.4515639675231,0.00018731439734789575,-1.0940407012124476
32,33,-166.59208987627937,0.00018562530585380048,-1.9016201555342698
32,34,162.67898237348183,0.00018656971909225168,-0.7926165905628975
32,35,298.64090893330507,0.00018991772693070292,-0.3320187960857519
32,36,-100.68987144680077,0.00018585107449804896,-1.6803868725544928
32,37,-149.7961807588372,0.0001895923498785366,-1.8452709964239338
32,38,56.93000872278191,0.00018741557766288453,-1.1497793947099906
32,39,-90.6640788661027,0.00019145198655043,-1.6466984304130348
32,40,39.56712269834115,0.0001883367698435694,-1.2083317111939171
32,41,188.53106768146955,0.0001873899779277208,-0.7051584580791183
32,42,-253.339809348682,0.00018662166267447534,-2.1922762333192627
32,43,-94.83083530957074,0.00018909292962689952,-1.660700495527977
32,44,-77.02667290885665,0.000188269398845503,-1.6008607888527322
32,45,-24.612457037034506,0.0001893493346111813,-1.424542405536248
32,46,-203.49876683432151,0.00018787783921258243,-2.0253564816840894
32,47,154.5633011816596,0.00018485464036251042,-0.8200604348894668
32,48,-50.85141001807172,0.0001863632358988175,-1.5128375508167948
32,49,-103.01568970096056,0.0001864922100590099,-1.6882008295783217
33,0,61.8743123575663,0.00017452652850930326,-1.07079855182818
33,1,311.2271658474806,0.00017575270762940705,-0.226652721276698
33,2,81.46389853394533,0.0001772077712670374,-1.0046808636277622
33,3,-148.8756213456478,0.00017662930239201142,-1.7799700245131476
33,4,-6.238193861307522,0.0001796325821001304,-1.3004243943984073
33,5,-161.84721997723636,0.0001748749799800444,-1.823491621684051
33,6,-63.4162157649544,0.00017687337510682817,-1.4928713645318545
33,7,70.2532977421532,0.00017605167008698602,-1.0425224149723407
33,8,-168.55599857384777,0.00017761040260707656,-1.845994742113325
33,9,-161.88723000214446,0.00017535767901134849,-1.8236258382351194
33,10,-259.7062192487272,0.0001738105018844097,-2.15134573015194
33,11,89.77061824735758,0.0001766441657962515,-0.9766342383185896
33,12,-32.038892852978904,0.0001759093637362467,-1.387298765009775
33,13,193.8135389749619,0.00017241241432956002,-0.6248280532435533
33,14,183.28308678152348,0.00017442202232777337,-0.6604789864245619
33,15,-58.14489991516193,0.00017774895760578688,-1.4751414755315153
33,16,-106.58964663948515,0.000177146086536117,-1.6379916854390928
33,17,-81.32708525646537,0.00017531344558104195,-1.5530956850465185
33,18,-211.83610306741048,0.00017508138887040045,-1.991073171796773
33,19,22.64333158496371,0.0001751563513720083,-1.2031068755540792
33,20,19.03574117284583,0.0001735151659882372,-1.2152668238816708
33,21,74.57129532197892,0.00017622694925693215,-1.0279482648771632
33,22,-21.91101838121172,0.00017613975219093035,-1.3532038623974478
33,23,-187.12601582721425,0.0001757322128038562,-1.9082631317408356
33,24,-51.04807996557365,0.00017596313953101455,-1.451267703345686
33,25,40.20433177244487,0.00017639406439583385,-1.1438983753873784
33,26,-58.54030350516136,0.00017685445017385197,-1.4764714867140856
33,27,43.67176412994508,0.00017391737961937095,-1.1322043959986663
33,28,-82.8376178265231,0.00017420915034326462,-1.5581734775553675
33,29,84.70996966054376,0.00017491182284825094,-0.9937216271161996
33,30,107.22980662785356,0.0001749615814249643,-0.9176655179391333
33,31,236.02940036161948,0.0001765041664318225,-0.4818067114494512
33,32,325.53077376207284,0.00017300438074823235,-0.17806162408517312
33,34,44.12123927888026,0.00017628463573009275,-1.1306884550809069
33,35,67.74974136840012,0.00017674164906472634,-1.0509716895903796
33,36,23.60284605574281,0.00017298316619497332,-1.1998724885148335
33,37,-121.51085843518631,0.0001745413137522656,-1.6881087322149884
33,38,-288.4918732748589,0.00017975010608659316,-2.2476250060638754
33,39,-209.24722013005447,0.00017921603645983773,-1.9823996592297601
33,40,-112.81547892225491,0.00017450367898712228,-1.6589052585252586
33,41,-94.85984948485178,0.00017945240897205411,-1.598580144623826
33,42,143.27445006699082,0.0001768115157232748,-0.7958386798845436
33,43,140.16396715701157,0.00017524521020894997,-0.8063563032506471
33,44,-142.30767601372418,0.0001786908189391561,-1.7579279707126052
33,45,-185.34571222659434,0.00017650475980539662,-1.9022947890371178
33,46,-45.06825962174334,0.00017438740663765128,-1.4311480868628603
33,47,77.48153199782352,0.00017691850264862596,-1.0181246741502474
33,48,-151.26921934340157,0.00018059378425665045,-1.7880020068017026
33,49,282.7475883742283,0.0001740037523953533,-0.323346565984607
34,0,-277.7297886667067,7.933689181197504e-05,-1.788601299605697
34,1,-463.6124790393753,7.965127760999027e-05,-2.4069348889158135
34,2,-255.3084619676175,7.960303354171752e-05,-1.7137082544573983
34,3,-393.9169555109009,8.26636883614125e-05,-2.175632920794046
34,4,-271.934662929547,7.933798083896945e-05,-1.7692504225863743
34,5,-340.1050154741408,8.005177676852551e-05,-1.996601884496233
34,6,-143.8837529700934,7.583449338824007e-05,-1.3405403155670796
34,7,-281.58133003477485,7.920756181133984e-05,-1.8014597808714723
34,8,-303.4279382083936,7.79203267136324e-05,-1.8743582913138308
34,9,-306.8156314581119,8.002258360540429e-05,-1.8856568220274275
34,10,-360.6606598678995,7.915286598082786e-05,-2.065035381918838
34,11,-85.48873424612898,7.64973191941183e-05,-1.144320766369898
34,12,-303.90900768954583,7.999780918162512e-05,-1.875962831808406
34,13,-482.2745829980875,7.964714289980076e-05,-2.468759240549289
